source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_deg,source_longitude_deg,source_longitude_uncertainty_deg,N,E,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,station_network_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_category,trace_name,path_p_travel_s,path_p_residual_s,path_s_travel_s,path_s_residual_s,filename
20230200000000,2023-02-04 09:48:38.80,0.82,38.775,4.9,-27.314,4.6,4291855.381,472724.2569,9.8,6.7,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-04 09:48:40.47,"0,011",2023-02-04 09:48:41.52,"-0,171",2023-02-04-0948-19S_SWARM.SEI
20230200000000,2023-02-05 06:40:21.90,0.51,38.724,2,-27.333,2.5,4286201.915,471053.2223,6.3,2.8,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-05 06:40:23.08,"0,021",2023-02-05 06:40:24.14,"0,201",2023-02-05-0639-55S_SWARM.SEI
20230200000000,2023-02-06 03:52:00.00,0.33,38.707,1.7,-27.306,2.3,4284307.305,473393.962,7.7,2.2,1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-02-06 03:52:01.38,"0,051",2023-02-06 03:52:02.38,"0,041",2023-02-06-0351-32S_SWARM.SEI
20230200000000,2023-02-07 09:18:11.80,0.41,38.726,3.5,-27.356,5,4286431.368,469054.7525,12.6,3.6,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-02-07 09:18:15.52,"0,051",2023-02-07-0917-43S_SWARM.SEI
20230200000000,2023-02-07 22:06:45.10,0.47,38.731,1.8,-27.314,2.5,4286972.845,472707.5072,7.1,3.1,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-07 22:06:46.34,"-0,111",2023-02-07 22:06:47.47,"0,021",2023-02-07-2206-08S_SWARM.SEI
20230200000000,2023-02-08 09:54:26.70,0.63,38.757,2.4,-27.359,3.8,4289872.351,468807.4659,6.1,3.5,1.6,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-08 09:54:27.85,"-0,041",2023-02-08 09:54:28.88,"0,101",2023-02-08-0954-02S_SWARM.SEI
20230200000000,2023-02-08 13:14:18.30,0.36,38.704,2.2,-27.294,2.5,4283970.992,474436.27,7.3,2.5,1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,,,2023-02-08 13:14:20.69,"0,131",2023-02-08-1314-04S_SWARM.SEI
20230200000000,2023-02-09 02:49:31.60,0.53,38.712,2.2,-27.32,3,4284866.293,472178.6275,6.3,3.3,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-09 02:49:32.63,"-0,161",2023-02-09 02:49:33.73,"0,041",2023-02-09-0248-59S_SWARM.SEI
20230200000000,2023-02-09 03:24:09.80,0.49,38.712,2,-27.332,2.6,4284870.006,471135.3235,6.6,2.2,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-09 03:24:10.93,"-0,081",2023-02-09 03:24:12.02,"0,101",2023-02-09-0322-42S_SWARM.SEI
20230200000000,2023-02-10 08:59:25.50,0.5,38.737,1.9,-27.324,2.6,4287641.671,471840.6733,6.3,3.4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-10 08:59:26.73,"0,031",2023-02-10 08:59:27.82,"0,211",2023-02-10-0859-09S_SWARM.SEI
20230200000000,2023-02-10 09:16:50.90,0.53,38.729,2.2,-27.332,3,4286756.431,471142.1611,7.2,3.2,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-10 09:16:52.33,"0,131",2023-02-10 09:16:53.35,"0,161",2023-02-10-0916-29S_SWARM.SEI
20230200000000,2023-02-10 19:51:30.70,0.49,38.736,1.8,-27.32,2.4,4287529.482,472187.9323,6.7,3,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-10 19:51:31.86,"-0,091",2023-02-10 19:51:32.84,"-0,061",2023-02-10-1950-53S_SWARM.SEI
20230200000000,2023-02-11 14:58:13.20,0.54,38.732,4.6,-27.352,8.2,4287095.822,469405.012,11.7,6,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,,,2023-02-11 14:58:16.70,"-0,071",2023-02-11-1457-58S_SWARM.SEI
20230200000000,2023-02-11 17:12:07.80,0.49,38.685,5.4,-27.343,6,4281877.453,470167.7472,10.1,3.7,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-02-11 17:12:11.05,"0,051",2023-02-11-1711-08S_SWARM.SEI
20230200000000,2023-02-11 23:19:09.20,0.34,38.745,1.4,-27.375,2.3,4288546.324,467411.8099,6.3,2.1,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-11 23:19:10.61,"0,031",2023-02-11 23:19:11.64,"0,001",2023-02-11-2318-20S_SWARM.SEI
20230200000000,2023-02-12 00:00:48.80,0.31,38.741,1.4,-27.379,2.1,4288103.888,467062.3639,6.4,1.9,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-12 00:00:50.30,"0,061",2023-02-12 00:00:51.33,"0,021",2023-02-12-0000-20S_SWARM.SEI
20230200000000,2023-02-12 22:07:20.30,0.53,38.751,1,-27.29,0.8,4289185.295,474800.5914,1.5,0.9,2.1,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-02-12 22:07:20.96,"-0,061",2023-02-12 22:07:21.83,"0,271",2023-02-12-2206-50S_SWARM.SEI
20230200000000,2023-02-13 12:21:07.60,0.61,38.757,2.7,-27.336,3.3,4289864.764,470805.8786,4.1,4.4,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-13 12:21:08.73,"-0,001",2023-02-13 12:21:09.84,"0,301",2023-02-13-1220-51S_SWARM.SEI
20230200000000,2023-02-14 08:50:27.50,0.34,38.737,2.5,-27.316,3.5,4287639.241,472535.9669,12,4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-02-14 08:50:31.06,"0,081",2023-02-14-0850-09S_SWARM.SEI
20230200000000,2023-02-14 10:23:22.00,0.38,38.724,2.8,-27.419,4.6,4286232.605,463577.4516,12,3.6,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-02-14 10:23:26.04,"0,011",2023-02-14-1023-01S_SWARM.SEI
20230200000000,2023-02-14 21:39:04.30,0.34,38.723,1.5,-27.303,2.2,4286081.894,473660.6786,7.4,2.3,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-14 21:39:05.54,"-0,121",2023-02-14 21:39:06.66,"-0,051",2023-02-14-2138-45S_SWARM.SEI
20230200000000,2023-02-15 03:30:47.20,0.3,38.719,2.2,-27.417,2.8,4285676.98,463748.7809,10.7,2.4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-02-15 03:30:51.06,"0,121",2023-02-15-0330-04S_SWARM.SEI
20230200000000,2023-02-15 18:30:27.10,0.27,38.722,1.4,-27.304,1.7,4285971.216,473573.3817,8.4,2.2,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-15 18:30:28.67,"0,001",2023-02-15 18:30:29.76,"-0,061",2023-02-15-1830-12S_SWARM.SEI
20230200000000,2023-02-16 12:08:10.00,0.46,38.732,2.5,-27.33,2.8,4287088.701,471317.2035,7.9,2.9,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-16 12:08:11.40,"0,011",2023-02-16 12:08:12.60,"0,141",2023-02-16-1207-50S_SWARM.SEI
20230200000000,2023-02-16 21:47:45.40,0.39,38.762,1.7,-27.341,2.9,4290421.205,470373.5085,6.9,3.1,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-16 21:47:46.63,"-0,011",2023-02-16 21:47:47.59,"0,041",2023-02-16-2146-55S_SWARM.SEI
20230200000000,2023-02-17 13:12:11.00,0.48,38.738,2.5,-27.383,4.8,4287772.435,466713.3434,5.5,3.9,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-02-17 13:12:13.25,"-0,091",2023-02-17-1311-57S_SWARM.SEI
20230200000000,2023-02-18 00:49:20.30,0.38,38.729,1.4,-27.359,2.4,4286765.285,468795.2821,5,2.2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-18 00:49:21.41,"0,041",2023-02-18 00:49:22.19,"0,031",2023-02-18-0049-01S_SWARM.SEI
20230200000000,2023-02-19 06:20:34.50,0.39,38.729,1.5,-27.398,2.5,4286779.296,465405.3432,3.6,3.7,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-19 06:20:35.83,"0,071",2023-02-19 06:20:36.68,"-0,021",2023-02-19-0620-14S_SWARM.SEI
20230200000000,2023-02-20 06:58:18.40,0.31,38.719,1.4,-27.365,2.2,4285657.683,468269.331,5.6,2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-20 06:58:19.64,"0,031",2023-02-20 06:58:20.44,"-0,051",2023-02-20-0657-59S_SWARM.SEI
20230200000000,2023-02-20 15:38:57.80,0.92,38.742,2.1,-27.325,1.8,4288196.812,471755.7311,0,3.3,2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-20 15:38:57.99,"-0,281",2023-02-20 15:38:58.88,"0,261",2023-02-20-1538-36S_SWARM.SEI
20230200000000,2023-02-22 04:34:02.10,0.42,38.756,2,-27.344,3,4289756.379,470110.3616,8.1,3,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-22 04:34:03.72,"0,191",2023-02-22 04:34:04.54,"-0,071",2023-02-22-0433-44S_SWARM.SEI
20230200000000,2023-02-22 19:58:24.90,0.62,38.748,2.3,-27.284,2.3,4288850.76,475320.9266,7.7,3.3,1.2,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-02-22 19:58:26.14,"-0,181",2023-02-22 19:58:27.28,"-0,121",2023-02-22-1957-39S_SWARM.SEI
20230200000000,2023-02-22 21:01:49.30,0.6,38.742,2,-27.287,2.1,4288185.774,475058.1444,6.8,3.2,1.4,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-02-22 21:01:50.38,"-0,271",2023-02-22 21:01:51.58,"-0,091",2023-02-22-2101-21S_SWARM.SEI
20230200000000,2023-02-23 22:17:14.10,0.48,38.718,1.7,-27.323,2.3,4285533.005,471920.1491,5.7,2.4,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-23 22:17:15.13,"-0,041",2023-02-23 22:17:16.14,"0,161",2023-02-23-2216-52S_SWARM.SEI
20230200000000,2023-02-23 22:31:14.70,0.73,38.726,3.3,-27.347,4.8,4286428.365,469837.0783,7.3,4.4,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-23 22:31:16.19,"0,111",2023-02-23 22:31:16.89,"-0,201",2023-02-23-2230-58S_SWARM.SEI
20230200000000,2023-02-24 00:37:25.60,0.35,38.737,1.4,-27.303,1.7,4287635.422,473665.8187,7.5,2.2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-24 00:37:27.04,"-0,031",2023-02-24 00:37:28.20,"0,041",2023-02-24-0037-02S_SWARM.SEI
20230200000000,2023-02-24 03:28:36.70,0.57,38.736,1.7,-27.348,3.1,4287538.359,469754.3701,4.1,3.1,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-24 03:28:37.56,"-0,041",2023-02-24 03:28:38.41,"0,131",2023-02-24-0328-09S_SWARM.SEI
20230200000000,2023-02-24 15:13:31.20,0.66,38.748,1.5,-27.3,1,4288855.195,473930.5535,1.8,1.2,2.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-24 15:13:31.97,"-0,141",2023-02-24 15:13:33.17,"0,411",2023-02-24-1512-53S_SWARM.SEI
20230200000000,2023-02-24 15:42:22.80,0.71,38.74,1.6,-27.292,1.5,4287965.215,474622.9086,0,4.1,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-24 15:42:23.20,"-0,321",2023-02-24 15:42:24.35,"0,281",2023-02-24-1541-09S_SWARM.SEI
20230200000000,2023-02-24 16:20:51.80,0.65,38.714,3.4,-27.345,3.7,4285096.114,470005.913,6.3,3.7,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-24 16:20:53.18,"0,191",2023-02-24 16:20:54.16,"0,291",2023-02-24-1619-33S_SWARM.SEI
20230200000000,2023-02-24 17:03:40.00,0.5,38.747,2,-27.305,2.4,4288745.664,473495.6921,7.8,3,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-24 17:03:41.59,"0,021",2023-02-24 17:03:42.77,"0,051",2023-02-24-1703-08S_SWARM.SEI
20230200000000,2023-02-24 17:14:39.10,0.55,38.746,2,-27.311,2.3,4288636.452,472973.9178,7.1,3.2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-24 17:14:40.50,"0,041",2023-02-24 17:14:41.66,"0,151",2023-02-24-1714-19S_SWARM.SEI
20230200000000,2023-02-25 12:11:02.20,0.38,38.744,1.9,-27.293,2.6,4288409.359,474537.4211,9.5,3,1,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-02-25 12:11:04.02,"0,131",2023-02-25 12:11:05.21,"0,021",2023-02-25-1210-43S_SWARM.SEI
20230200000000,2023-02-25 18:07:19.50,0.42,38.792,2.5,-27.341,3.4,4293750.222,470385.9173,4.7,3.9,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-25 18:07:20.51,"0,091",2023-02-25 18:07:21.09,"-0,021",2023-02-25-1806-58S_SWARM.SEI
20230200000000,2023-02-25 23:30:24.30,0.48,38.716,1.8,-27.356,2.4,4285321.706,469050.4396,5.4,2.2,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-25 23:30:25.36,"0,021",2023-02-25 23:30:26.25,"0,091",2023-02-25-2329-54S_SWARM.SEI
20230200000000,2023-02-25 23:38:39.10,0.45,38.716,1.6,-27.355,2.2,4285321.368,469137.3768,5.4,2,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-25 23:38:40.13,"-0,021",2023-02-25 23:38:41.07,"0,111",2023-02-25-2338-18S_SWARM.SEI
20230200000000,2023-02-26 00:13:36.30,0.49,38.737,1.4,-27.323,2.1,4287641.364,471927.585,4.7,2.9,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-26 00:13:37.25,"-0,011",2023-02-26 00:13:38.21,"0,221",2023-02-26-0013-16S_SWARM.SEI
20230200000000,2023-02-26 13:25:06.70,0.4,38.771,2.1,-27.349,3.6,4291422.529,469682.2661,7.9,3.3,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-26 13:25:08.17,"0,091",2023-02-26 13:25:09.16,"0,041",2023-02-26-1324-47S_SWARM.SEI
20230200000000,2023-02-26 17:31:38.70,0.29,38.743,1.4,-27.371,2.5,4288322.974,467758.5189,6.6,2.2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-26 17:31:40.12,"0,021",2023-02-26 17:31:41.10,"-0,061",2023-02-26-1731-19S_SWARM.SEI
20230200000000,2023-02-27 04:07:51.80,0.31,38.756,1.9,-27.329,2.4,4289751.587,471413.692,7,2.8,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-02-27 04:07:53.06,"0,011",2023-02-27 04:07:53.98,"-0,001",2023-02-27-0407-09S_SWARM.SEI
20230200000000,2023-02-27 17:18:06.30,0.38,38.736,1.3,-27.355,2.5,4287540.695,469145.9793,4.4,2.4,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-02-27 17:18:07.13,"-0,141",2023-02-27 17:18:07.99,"-0,011",2023-02-27-1717-47S_SWARM.SEI
20230300000000,2023-03-01 12:06:00.50,0.51,38.711,2.7,-27.301,3,4284749.729,473830.1603,9.9,3.3,1.5,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-03-01 12:06:02.30,"0,181",2023-03-01 12:06:03.58,"0,231",2023-03-01-1205-34S_SWARM.SEI
20230300000000,2023-03-01 16:57:00.80,0.65,38.731,2,-27.32,3.3,4286974.65,472185.9934,4.6,4.7,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-01 16:57:01.63,"-0,071",2023-03-01 16:57:02.45,"0,061",2023-03-01-1656-38S_SWARM.SEI
20230300000000,2023-03-01 17:40:45.90,0.3,38.738,1.1,-27.318,1.5,4287750.81,472362.5289,7.3,1.8,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-01 17:40:47.26,"-0,031",2023-03-01 17:40:48.26,"-0,071",2023-03-01-1740-07S_SWARM.SEI
20230300000000,2023-03-01 17:45:27.70,0.53,38.718,4.7,-27.316,5.6,4285530.882,472528.6921,9.7,4.6,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-03-01 17:45:30.68,"0,011",2023-03-01-1744-35S_SWARM.SEI
20230300000000,2023-03-01 17:50:00.10,0.31,38.728,2.2,-27.293,2.7,4286633.897,474531.7398,8.6,2.9,1.1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-03-01 17:50:01.64,"0,021",2023-03-01 17:50:02.70,"-0,081",2023-03-01-1749-34S_SWARM.SEI
20230300000000,2023-03-01 20:44:22.80,0.35,38.713,2.6,-27.346,2.8,4284985.476,469918.5542,7.5,2.3,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-01 20:44:24.32,"0,131",2023-03-01 20:44:25.14,"-0,071",2023-03-01-2043-45S_SWARM.SEI
20230300000000,2023-03-02 08:12:04.70,0.64,38.855,8.3,-27.383,15.6,4300755.66,466767.7217,16.3,11.1,1.3,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-02 08:12:08.06,"-0,021",2023-03-02 08:12:10.77,"0,151",2023-03-02-0811-43S_SWARM.SEI
20230300000000,2023-03-03 02:44:33.40,0.44,38.706,1.9,-27.356,2.3,4284212.045,469046.1276,6.4,2.4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-03 02:44:34.85,"0,181",2023-03-03 02:44:35.78,"0,161",2023-03-03-0244-15S_SWARM.SEI
20230300000000,2023-03-03 06:40:42.30,0.43,38.748,2,-27.314,2.1,4288859.275,472713.9768,10.1,2.8,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-03 06:40:43.87,"-0,151",2023-03-03 06:40:45.40,"0,071",2023-03-03-0640-22S_SWARM.SEI
20230300000000,2023-03-04 09:38:03.40,0.43,38.734,2.1,-27.296,2.8,4287300.533,474273.1242,8.8,3.5,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-03-04 09:38:06.42,"0,131",2023-03-04-0937-44S_SWARM.SEI
20230300000000,2023-03-04 12:44:21.20,0.45,38.726,2.3,-27.332,2.5,4286423.532,471140.9542,7.4,2.5,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-04 12:44:22.68,"0,091",2023-03-04 12:44:23.77,"0,171",2023-03-04-1244-05S_SWARM.SEI
20230300000000,2023-03-04 19:37:24.50,0.28,38.739,1.2,-27.376,2.1,4287880.88,467322.1734,6.2,2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-04 19:37:25.91,"0,071",2023-03-04 19:37:26.80,"-0,071",2023-03-04-1937-06S_SWARM.SEI
20230300000000,2023-03-04 20:26:50.20,0.29,38.74,1.3,-27.359,2.6,4287985.916,468800.0677,6.9,2.3,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-03-04 20:26:52.58,"0,001",2023-03-04-2026-30S_SWARM.SEI
20230300000000,2023-03-04 21:24:19.10,0.36,38.764,2,-27.357,3.5,4290648.44,468984.2711,8.8,3.3,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-04 21:24:20.68,"0,061",2023-03-04 21:24:21.84,"0,081",2023-03-04-2124-02S_SWARM.SEI
20230300000000,2023-03-05 01:18:38.70,0.29,38.744,1,-27.342,2,4288424.127,470279.1639,5.2,2,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-05 01:18:39.74,"-0,061",2023-03-05 01:18:40.57,"-0,051",2023-03-05-0117-51S_SWARM.SEI
20230300000000,2023-03-05 03:47:24.70,0.54,38.717,1.8,-27.326,2.2,4285422.963,471658.95,5.9,2.3,2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-05 03:47:25.77,"-0,081",2023-03-05 03:47:26.84,"0,161",2023-03-05-0346-39S_SWARM.SEI
20230300000000,2023-03-05 04:07:41.80,0.28,38.713,1.3,-27.31,1.6,4284974.27,473048.4228,7.5,1.7,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-05 04:07:43.10,"-0,071",2023-03-05 04:07:44.19,"-0,031",2023-03-05-0407-03S_SWARM.SEI
20230300000000,2023-03-05 12:36:45.50,0.41,38.743,3,-27.338,3.9,4288311.869,470626.3672,7.7,3.5,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-03-05 12:36:48.03,"0,041",2023-03-05-1236-30S_SWARM.SEI
20230300000000,2023-03-07 18:20:12.50,0.81,38.724,3.6,-27.349,5.4,4286207.093,469662.3824,7.5,5,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-07 18:20:13.86,"0,021",2023-03-07 18:20:14.71,"-0,161",2023-03-07-1819-50S_SWARM.SEI
20230300000000,2023-03-07 18:56:37.40,0.34,38.733,2.3,-27.373,6.5,4287214.014,467580.1893,5,3.8,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-03-07 18:56:39.40,"-0,011",2023-03-07-1855-40S_SWARM.SEI
20230300000000,2023-03-07 22:44:06.00,0.44,38.739,2,-27.37,3.3,4287878.756,467843.6296,6.6,3.3,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-07 22:44:07.52,"0,111",2023-03-07 22:44:08.28,"-0,161",2023-03-07-2243-36S_SWARM.SEI
20230300000000,2023-03-08 03:11:16.80,0.33,38.753,2.3,-27.374,4.7,4289433.703,467502.339,7.9,3.6,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-08 03:11:18.34,"-0,011",2023-03-08 03:11:19.51,"0,021",2023-03-08-0310-56S_SWARM.SEI
20230300000000,2023-03-09 04:40:40.00,0.79,38.733,2,-27.295,1.7,4287189.286,474359.682,4.6,2.4,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-09 04:40:40.76,"-0,321",2023-03-09 04:40:41.75,"-0,131",2023-03-09-0440-04S_SWARM.SEI
20230300000000,2023-03-09 05:08:33.50,0.32,38.733,1.7,-27.367,4.7,4287211.907,468101.6892,5.6,2.8,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-09 05:08:34.72,"0,011",2023-03-09 05:08:35.61,"-0,001",2023-03-09-0508-10S_SWARM.SEI
20230300000000,2023-03-09 05:18:00.30,0.34,38.757,2.4,-27.298,5.6,4289853.328,474107.6016,5.6,4.6,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,,,2023-03-09 05:18:02.39,"-0,001",2023-03-09-0517-37S_SWARM.SEI
20230300000000,2023-03-10 03:04:43.40,0.61,38.716,2.4,-27.328,3.4,4285312.617,471484.6807,6,3.7,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-10 03:04:44.49,"-0,071",2023-03-10 03:04:45.53,"0,131",2023-03-10-0304-25S_SWARM.SEI
20230300000000,2023-03-10 06:43:55.00,0.47,38.743,1.9,-27.314,2.5,4288304.442,472712.0737,8.1,2.7,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-10 06:43:56.41,"-0,131",2023-03-10 06:43:57.66,"-0,021",2023-03-10-0643-39S_SWARM.SEI
20230300000000,2023-03-10 21:45:35.00,0.28,38.718,2,-27.331,2.5,4285535.488,471224.6712,7.2,1.9,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-10 21:45:36.35,"0,011",2023-03-10 21:45:37.30,"-0,021",2023-03-10-2145-07S_SWARM.SEI
20230300000000,2023-03-11 03:01:10.30,0.35,38.764,1.7,-27.361,3.1,4290649.804,468636.755,7.4,2.8,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-11 03:01:11.72,"0,081",2023-03-11 03:01:12.68,"0,031",2023-03-11-0300-20S_SWARM.SEI
20230300000000,2023-03-11 03:30:04.40,0.34,38.735,1.3,-27.359,2.3,4287431.084,468797.8923,5.1,2.3,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-11 03:30:05.46,"-0,021",2023-03-11 03:30:06.27,"-0,031",2023-03-11-0329-41S_SWARM.SEI
20230300000000,2023-03-11 14:36:16.50,0.38,38.699,1.9,-27.297,2,4283417.004,474173.6168,8.6,2.3,1.4,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-03-11 14:36:17.99,"0,041",2023-03-11 14:36:19.25,"0,201",2023-03-11-1435-59S_SWARM.SEI
20230300000000,2023-03-12 21:05:24.80,0.56,38.748,1.6,-27.307,1.9,4288857.212,473322.2652,5.2,2.9,1.7,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-12 21:05:25.89,"-0,001",2023-03-12 21:05:26.88,"0,151",2023-03-12-2105-04S_SWARM.SEI
20230300000000,2023-03-12 21:25:02.10,0.47,38.733,1.4,-27.32,1.9,4287196.583,472186.769,5.1,2.3,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-12 21:25:02.97,"-0,091",2023-03-12 21:25:03.90,"0,081",2023-03-12-2124-34S_SWARM.SEI
20230300000000,2023-03-12 21:52:03.20,0.31,38.729,1.3,-27.321,1.8,4286753.022,472098.2965,7.1,2.3,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-12 21:52:04.40,"-0,061",2023-03-12 21:52:05.38,"-0,061",2023-03-12-2151-31S_SWARM.SEI
20230300000000,2023-03-13 18:49:29.90,0.52,38.744,1.7,-27.281,1.9,4288406.089,475580.259,6.3,2.9,1.2,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-13 18:49:30.83,"-0,321",2023-03-13 18:49:32.05,"-0,031",2023-03-13-1849-01S_SWARM.SEI
20230300000000,2023-03-13 18:58:52.40,0.31,38.73,2.3,-27.295,3.4,4286856.387,474358.6096,10.9,3.8,1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,,,2023-03-13 18:58:55.68,"-0,001",2023-03-13-1858-28S_SWARM.SEI
20230300000000,2023-03-13 19:24:29.30,0.6,38.745,1.9,-27.277,2,4288515.997,475928.2073,5.8,4,1,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-13 19:24:30.12,"-0,301",2023-03-13 19:24:31.36,"0,081",2023-03-13-1923-51S_SWARM.SEI
20230300000000,2023-03-13 20:07:38.30,0.6,38.743,1.9,-27.284,2,4288295.927,475319.2053,6.4,3.2,1.3,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-13 20:07:39.23,"-0,371",2023-03-13 20:07:40.57,"0,011",2023-03-13-2007-09S_SWARM.SEI
